,url,date,content,id,username,outlinks,outlinksss,tcooutlinks,tcooutlinksss
0,https://twitter.com/seiji0037/status/1537328546901012480,2022-06-16 06:57:42+00:00,コロナでやれてなかった人間ドックを約束4年ぶりに受ける。相変わらず胃カメラは苦手。最後お医者さんに「こんなもんでしょ。」と言われたので、こんなもんなんでしょう。,1537328546901012480,seiji0037,[],,[],
1,https://twitter.com/endlessalmada/status/1537328546750017536,2022-06-16 06:57:42+00:00,"たんぽぽコーヒーをお勧めしたい、Fishさんには…。

#midfm761 #ffr761 #太廊",1537328546750017536,endlessalmada,[],,[],
2,https://twitter.com/HARU_AKAHOSHI/status/1537328540869623809,2022-06-16 06:57:40+00:00,"新型コロナウイルスの
感染拡大に対する
風刺ボカロ楽曲
であり
令和を懸命に戦い続ける
「同志諸君」
への応援歌。

紅星はる
オリジナル楽曲feat.flower
「黒薔薇聖書よ永遠に」
https://t.co/1sAnPPrzZY
同志諸君、是非御視聴&amp;チャンネル登録&amp;拡散RTよろしくちんっ☆",1537328540869623809,HARU_AKAHOSHI,['https://youtu.be/mA6ajfRMjRY'],https://youtu.be/mA6ajfRMjRY,['https://t.co/1sAnPPrzZY'],https://t.co/1sAnPPrzZY
3,https://twitter.com/U64Pr6dkCrDpl6/status/1537328539946876928,2022-06-16 06:57:40+00:00,"ねぇwwこの後めっちゃ吐いて熱出したんだけどww
コロナでは無かった、だか頭痛い体重いでちょっと地獄見てる https://t.co/5jN5XKXi5D",1537328539946876928,U64Pr6dkCrDpl6,['https://twitter.com/U64Pr6dkCrDpl6/status/1537106953805402112'],https://twitter.com/U64Pr6dkCrDpl6/status/1537106953805402112,['https://t.co/5jN5XKXi5D'],https://t.co/5jN5XKXi5D
4,https://twitter.com/udomrod_1/status/1537328532602634241,2022-06-16 06:57:39+00:00,"【論文】マスクの使用とコロナ死者数は正の相関関係にある。
https://t.co/jx5Tv8FrNi",1537328532602634241,udomrod_1,['https://www.cureus.com/articles/93826-correlation-between-mask-compliance-and-covid-19-outcomes-in-europe'],https://www.cureus.com/articles/93826-correlation-between-mask-compliance-and-covid-19-outcomes-in-europe,['https://t.co/jx5Tv8FrNi'],https://t.co/jx5Tv8FrNi
5,https://twitter.com/0822ron/status/1537328529171693568,2022-06-16 06:57:38+00:00,"&gt;&gt;漢陽大学医学部のShin Young-jeon教授は「腸チフスや赤痢など腸の病気は北朝鮮では特に新しいものではないが、新型コロナへの対応に苦慮している中で発生したことが問題だ」と指摘

北朝鮮で別の感染症、コロナ禍で医療逼迫加速も https://t.co/opK4PBjxSP",1537328529171693568,0822ron,['https://reut.rs/39wwgbU'],https://reut.rs/39wwgbU,['https://t.co/opK4PBjxSP'],https://t.co/opK4PBjxSP
6,https://twitter.com/harukkora_san/status/1537328520334299136,2022-06-16 06:57:36+00:00,"割とあれなんじゃね？？
あの人数ならクラスターじゃね？？コロナじゃありませんようにコロナじゃありませんように",1537328520334299136,harukkora_san,[],,[],
7,https://twitter.com/wack_ann_usagen/status/1537328511207489536,2022-06-16 06:57:33+00:00,10月にUSJ行くぅ！5年ぶり3回目！2年前に計画してたけどコロナで行けなかったから久しぶり！！楽しみ！！,1537328511207489536,wack_ann_usagen,[],,[],
8,https://twitter.com/takenoya0610/status/1537328511173935104,2022-06-16 06:57:33+00:00,コロナ禍になってから定期的に風邪ひいて熱出してるのにPCR陰性なの意味わかんないんだよな,1537328511173935104,takenoya0610,[],,[],
9,https://twitter.com/Karu_gamo/status/1537328506182725632,2022-06-16 06:57:32+00:00,コロナワクチンの４回目やるのか。ん～…。,1537328506182725632,Karu_gamo,[],,[],
10,https://twitter.com/mo_ka38la_keiko/status/1537328491850792961,2022-06-16 06:57:29+00:00,"@corona_ga_nikui 「皇室、原発再稼働、経済政策、核保有、移民問題、憲法改正」

こうやって誰もが賛成するような事を言って、中身は全くの逆なのがこいつらですからね。
本当に危険な政党ですよ。
支持者もこんなのばかりだしｗｗｗ
神真都Qそのまんまじゃんｗｗｗｗ
#参政党 https://t.co/i66NWeuQqr",1537328491850792961,mo_ka38la_keiko,[],,[],
11,https://twitter.com/sougo_follow021/status/1537328487379238912,2022-06-16 06:57:28+00:00,コロナの瓶に入ったライム、処分する人めっちゃ困っているの？ https://t.co/oLqlLp89T1,1537328487379238912,sougo_follow021,['https://www.youtube.com/watch?v=6Ojm2ROCKCA'],https://www.youtube.com/watch?v=6Ojm2ROCKCA,['https://t.co/oLqlLp89T1'],https://t.co/oLqlLp89T1
12,https://twitter.com/V6oka_ken/status/1537328485412519937,2022-06-16 06:57:27+00:00,"ハピライのあのラメチェックの衣装はあの時だけで、コロナ禍の中でファンのためにしてくれたパフォーマンスは唯一のものだから、やっぱりあれも円盤化して欲しい😢
あの時の健くんの歌い方、他とは違ったと思うんだけど違ったかなぁ(ややこしい)",1537328485412519937,V6oka_ken,[],,[],
13,https://twitter.com/Dragon_Japan01/status/1537328478072504320,2022-06-16 06:57:26+00:00,"記事に2019年5月以降の来店客が減ったのが判決理由に挙げられているが新型コロナ影響評価を裁判所がどう見ているかだな。
食べログの評価は当てにならんし
⬇️
「食べログ」に賠償命令　アルゴリズム変更は独禁法違反　地裁判決（毎日新聞）のコメント一覧 - Yahoo!ニュース https://t.co/5wPGy5DJ0i",1537328478072504320,Dragon_Japan01,['https://news.yahoo.co.jp/articles/3c2c7a86390f0e5ae5b7c5228a9bbddc718967fd/comments'],https://news.yahoo.co.jp/articles/3c2c7a86390f0e5ae5b7c5228a9bbddc718967fd/comments,['https://t.co/5wPGy5DJ0i'],https://t.co/5wPGy5DJ0i
14,https://twitter.com/_mczye/status/1537328472296951808,2022-06-16 06:57:24+00:00,"@11island_mcz あそっか！
去年のパノラマ中止でしたもんね😭
3年ぶりってのも中々ですよね。
メンバーも僕らもコロナ等なく楽しみたいですね❗️",1537328472296951808,_mczye,[],,[],
15,https://twitter.com/emdot2021/status/1537328466315874305,2022-06-16 06:57:23+00:00,コロナが怖いと実感できる日が来てもしない。本当に死の病気なら仕事も遊びもできないはずだから、その時は山奥に逃げ込んで細々と生きるだけ。頼むから無意味なマナーやルールを人に強要しないでくれ。 https://t.co/YxMNPbYNOO,1537328466315874305,emdot2021,['https://twitter.com/o_ol6y/status/1514763186184273925'],https://twitter.com/o_ol6y/status/1514763186184273925,['https://t.co/YxMNPbYNOO'],https://t.co/YxMNPbYNOO
16,https://twitter.com/kabi___Bn1020/status/1537328465653149696,2022-06-16 06:57:23+00:00,"ボディーソープめちゃ泡立ってるやん😫
900キロも川に流れたら魚とか死んじゃうでしょ？😰

最近見たこのニュースも驚いたわ😳
コロナ渦でもお金に困らない人っているのね🤔
自分もLINE登録したら金欠から抜け出せたよ🤳
https://t.co/yICNFFrSiA",1537328465653149696,kabi___Bn1020,['https://news-gooves.com/detail.php?ni=8'],https://news-gooves.com/detail.php?ni=8,['https://t.co/yICNFFrSiA'],https://t.co/yICNFFrSiA
17,https://twitter.com/cocopecoa/status/1537328462427717633,2022-06-16 06:57:22+00:00,@dokondokon そう考えたら、あのコロナ対策の16兆円は、、どこに、、とか考えてしまいますね🥺🥲😇,1537328462427717633,cocopecoa,[],,[],
18,https://twitter.com/hitomi0811Kitty/status/1537328442718400512,2022-06-16 06:57:17+00:00,"いつのコロナからか　どうして?って聞かれると困るけど　ガジュマルの木　欲しい　欲しいと　思ってたの🥹
今日　仕事　早く終わったから　探してた　買ってきちゃった❣️
何か　見てるだけで　いい感じ😌 https://t.co/h9vMYgThak",1537328442718400512,hitomi0811Kitty,[],,[],
19,https://twitter.com/gamehujoshi/status/1537328435709845504,2022-06-16 06:57:15+00:00,あったああああああ！！！！！コレ！！！！！消毒ボックス発見！！ UVスマホ殺菌やマスク滅菌器として使える除菌器ケース(#^^#) コロナウイルス予防に使えるんだぞ★ https://t.co/WVLhINysju,1537328435709845504,gamehujoshi,['https://amzn.to/3bamAPK'],https://amzn.to/3bamAPK,['https://t.co/WVLhINysju'],https://t.co/WVLhINysju
20,https://twitter.com/shirucafe05/status/1537328433881001986,2022-06-16 06:57:15+00:00,"【コロナ禍×リゾート業界で増収⁉︎逆境に強いホテルビジネスとは】

コロナウイルスの感染拡大の影響が直撃するリゾート業界で、
黒字を続けるリゾートトラスト株式会社👀

逆境をもろともしないビジネスモデルを探るべく、
2名の社員さんにインタビューしました🎤

https://t.co/ONJ6sFNBrv",1537328433881001986,shirucafe05,['https://job.mynavi.jp/career_tanq/articles/?id=283&utm_source=CT&utm_medium=store05&utm_campaign=shirucafe_tw'],https://job.mynavi.jp/career_tanq/articles/?id=283&utm_source=CT&utm_medium=store05&utm_campaign=shirucafe_tw,['https://t.co/ONJ6sFNBrv'],https://t.co/ONJ6sFNBrv
21,https://twitter.com/jDl0EphuaxRRLuO/status/1537328429946658817,2022-06-16 06:57:14+00:00,"食品 水産物 気になる商品はこれ✅

母の日 父の日 ギフト プレゼント 海鮮 食べ物 楽天ランク1位 最高級海鮮セット 9種 【送料無料】 北海道 舌鼓 海鮮セット 食べ物 セット 海鮮ギフト 豪華グルメセット お取り寄せグルメ 結婚内祝 冷凍食品 冷凍 イクラ カニ コロナ支援
https://t.co/CYOPL4Okul",1537328429946658817,jDl0EphuaxRRLuO,['https://hb.afl.rakuten.co.jp/ichiba/276c3155.e1b17575.276c3156.f7c06a1d/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Ftakasui%2Ftakasui-set1%2F'],https://hb.afl.rakuten.co.jp/ichiba/276c3155.e1b17575.276c3156.f7c06a1d/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Ftakasui%2Ftakasui-set1%2F,['https://t.co/CYOPL4Okul'],https://t.co/CYOPL4Okul
22,https://twitter.com/kyohoku_navi/status/1537328425161064448,2022-06-16 06:57:13+00:00,【速報】福知山の16日の新型コロナ -両丹日日： https://t.co/9NaMIpxjdt,1537328425161064448,kyohoku_navi,['https://ift.tt/1qW2b4L'],https://ift.tt/1qW2b4L,['https://t.co/9NaMIpxjdt'],https://t.co/9NaMIpxjdt
23,https://twitter.com/a1man9ooripoy/status/1537328424577970178,2022-06-16 06:57:13+00:00,【速報】新型コロナ新規感染者 愛知819人 岐阜227人 三重142人 3県計1188人 3県いずれも1週前を下回る https://t.co/rg6vEsQbuk,1537328424577970178,a1man9ooripoy,['https://news9.infobig.biz/?p=285154'],https://news9.infobig.biz/?p=285154,['https://t.co/rg6vEsQbuk'],https://t.co/rg6vEsQbuk
24,https://twitter.com/a1man9ooripoy/status/1537328421650538496,2022-06-16 06:57:12+00:00,大分県 新型コロナ 新たに138人感染確認 https://t.co/eBqcIAm3Qw,1537328421650538496,a1man9ooripoy,['https://news9.infobig.biz/?p=285152'],https://news9.infobig.biz/?p=285152,['https://t.co/eBqcIAm3Qw'],https://t.co/eBqcIAm3Qw
25,https://twitter.com/tsuna8284/status/1537328412435439617,2022-06-16 06:57:10+00:00,"子どもたちが心配

表情の見えないマスク生活が、子供の脳や心の発達を阻害している。コロナ禍でマスクをするようになって、表情がない・歌が歌えない子供たちが増えたそうです！
 https://t.co/7bi6mZrRse https://t.co/wPJuRXLcU6",1537328412435439617,tsuna8284,['http://web.kansya.jp.net/blog/2021/06/7964.html?g=131202'],http://web.kansya.jp.net/blog/2021/06/7964.html?g=131202,['https://t.co/7bi6mZrRse'],https://t.co/7bi6mZrRse
26,https://twitter.com/lammbaba/status/1537328407679475712,2022-06-16 06:57:09+00:00,"新型コロナウィルス対策、および営業時間のお知らせ

ラムタラ高田馬場駅前店は営業時間を変更しております。
11:00～23:00（月～土）
11:00～22:00（日）
さらに感染予防、安全を配慮した対策を行い営業中です。
https://t.co/z1norvisqw",1537328407679475712,lammbaba,[],,[],
27,https://twitter.com/yukikaze_62/status/1537328399542530048,2022-06-16 06:57:07+00:00,"@1102Kanchan カンちゃん ありがとう。☺️

やっとコロナの規制がなくなって 観光バスが走っています。

今は・浜茄子・はまなす・花が綺麗だよ。☺️",1537328399542530048,yukikaze_62,[],,[],
28,https://twitter.com/unavailable_jp/status/1537328394681339905,2022-06-16 06:57:06+00:00,"新型コロナ・沖縄
沖縄県16日 新規陽性者1404人

前週6月9日（木）1353人
前前週6月2日（木）1373人

在沖縄米軍報告新規陽性者
16日80人
累計17370人
https://t.co/WI6iq2YBli
#沖縄県 #米軍",1537328394681339905,unavailable_jp,['https://archives.unavailable.jp/coronavirus/'],https://archives.unavailable.jp/coronavirus/,['https://t.co/WI6iq2YBli'],https://t.co/WI6iq2YBli
29,https://twitter.com/hinsu117okinawa/status/1537328390214397952,2022-06-16 06:57:05+00:00,誤った方法で保管されたコロナワクチンを数千人に接種　沖縄・うるま市（沖縄テレビOTV） - Yahoo!ニュース https://t.co/xwJvgTt6z4,1537328390214397952,hinsu117okinawa,['https://news.yahoo.co.jp/articles/9c2c6dffa8f72ff5e65ec903f98cfe2ca44d378a'],https://news.yahoo.co.jp/articles/9c2c6dffa8f72ff5e65ec903f98cfe2ca44d378a,['https://t.co/xwJvgTt6z4'],https://t.co/xwJvgTt6z4
30,https://twitter.com/MafuTugumi/status/1537328385650982912,2022-06-16 06:57:03+00:00,"----
コロナでは迅速な対応で評判良かったのにねえ　まだ７１歳まだまだやれる やっぱり二階が暗躍していたのか
#Yahooニュースのコメント https://t.co/grKlmWdFa8",1537328385650982912,MafuTugumi,['https://news.yahoo.co.jp/profile/comments/16552086207059.0edd.02809'],https://news.yahoo.co.jp/profile/comments/16552086207059.0edd.02809,['https://t.co/grKlmWdFa8'],https://t.co/grKlmWdFa8
31,https://twitter.com/comet_twi/status/1537328383377321985,2022-06-16 06:57:03+00:00,コロナ禍でワクチン接種にネット予約を導入したのは、時代の流れとして当然だとは思うけど、そこで炙り出されたのは高齢者のデジタル不対応だった。実際に私の親（80歳代）〜団塊の世代（親の兄弟）は壊滅的で、電話予約とか子供が代理でネット予約するとかしていたしね…。😎,1537328383377321985,comet_twi,[],,[],
32,https://twitter.com/k1s3o27y17y9/status/1537328375206793217,2022-06-16 06:57:01+00:00,"がんこ炎なんてそんなもん
行っちゃダメな店
コロナで外食の店舗にかなり差が出た",1537328375206793217,k1s3o27y17y9,[],,[],
33,https://twitter.com/Redpanda_ngt2/status/1537328355250348033,2022-06-16 06:56:56+00:00,[県]🆕📩県立学校教職員の新型コロナウイルス感染症患者の発生について（公表：令和4年6月16日）｜新潟県　https://t.co/Xap72GXKl5,1537328355250348033,Redpanda_ngt2,['https://www.pref.niigata.lg.jp/sec/kyoikufukuri/040616houdou.html'],https://www.pref.niigata.lg.jp/sec/kyoikufukuri/040616houdou.html,['https://t.co/Xap72GXKl5'],https://t.co/Xap72GXKl5
34,https://twitter.com/kai_nepu_ringo/status/1537328354839625728,2022-06-16 06:56:56+00:00,コロナ禍で色々制限ある中での開催なのにさらに観光客誘致して一体何がしたいん⁇,1537328354839625728,kai_nepu_ringo,[],,[],
35,https://twitter.com/gominkan_pete/status/1537328348929880064,2022-06-16 06:56:55+00:00,"我が国の政府のコロナ対策は素晴らしかった。
数値が物語っていますね。 https://t.co/zWTQVDXwoX",1537328348929880064,gominkan_pete,['https://twitter.com/sin007777/status/1537319304546623489'],https://twitter.com/sin007777/status/1537319304546623489,['https://t.co/zWTQVDXwoX'],https://t.co/zWTQVDXwoX
36,https://twitter.com/everydaypanda3/status/1537328348455907329,2022-06-16 06:56:55+00:00,"@papapapanda10 コロナ罹って自宅療養中で身動き取れなかった時、初めてフードデリバリーを登録して利用しましたがメッチャ助かりましたよ。

食べ物を運んでもらう側としては、自転車でもバイクでも車でも気になりません。

ママチャリで大変な思いをして届けてくれる配達員さん、逆に感謝ですよ",1537328348455907329,everydaypanda3,[],,[],
37,https://twitter.com/H39711/status/1537328343590219777,2022-06-16 06:56:53+00:00,"@yamabukiurara 自分も去年仕事で使うの買おうとしたらproとかちょい高いのしか無くてええ…てなりました😅

コロナの影響で半導体が足りないとか学校等で使うのでそっちに回ってるからと説明されました😣",1537328343590219777,H39711,[],,[],
38,https://twitter.com/MafuTugumi/status/1537328338418937856,2022-06-16 06:56:52+00:00,"----
二階氏の玉突きにあって断念したようです。 所詮この世界は権力が強い方が勝つのです。
#Yahooニュースのコメント https://t.co/Y09B0SzV6y",1537328338418937856,MafuTugumi,['https://news.yahoo.co.jp/profile/comments/16553553115922.9785.17418'],https://news.yahoo.co.jp/profile/comments/16553553115922.9785.17418,['https://t.co/Y09B0SzV6y'],https://t.co/Y09B0SzV6y
39,https://twitter.com/takibit999/status/1537328331154411522,2022-06-16 06:56:50+00:00,"@Calcijp 私の職場400名ほど職員がいます。ほとんどの人がワクチン打ってますが、結構コロナに感染しています。
効果は疑わしい…",1537328331154411522,takibit999,[],,[],
40,https://twitter.com/OYAMAX_NEWS/status/1537328327429869569,2022-06-16 06:56:50+00:00,【速報】新型コロナ１３８人感染 クラスターなし （TOSテレビ大分）│ 新型コロナウイルスについて大分県は１６日、新たに１３８人の感染が確認されたと発表しました。 新規感染...... https://t.co/pd6ukq5ItZ,1537328327429869569,OYAMAX_NEWS,['https://news.ismyprecious.jp/detail?id=910050156063047680'],https://news.ismyprecious.jp/detail?id=910050156063047680,['https://t.co/pd6ukq5ItZ'],https://t.co/pd6ukq5ItZ
41,https://twitter.com/jepRBTXNroNpFGZ/status/1537328324816797696,2022-06-16 06:56:49+00:00,"@AaEWc4V7Z2A6878 コロナワクチンを激推ししてる時点で無理です。
だいたい、薬やワクチンにあまり頼らないので打ちません。",1537328324816797696,jepRBTXNroNpFGZ,[],,[],
42,https://twitter.com/niconico6131/status/1537328323214581761,2022-06-16 06:56:49+00:00,"コロナ禍でメンタルが地の底まで落ちてたのをバンタンに元気にしてもらえた。
もう甘えてちゃいけないんだな。
1人1人が素晴らしい活動してくれるであろう彼らの為にも、何より自分の為にも今までやれてなかった事をやろう！！！
結局背中押されてるけど🥹",1537328323214581761,niconico6131,[],,[],
43,https://twitter.com/ezosikanibibiru/status/1537328322237313024,2022-06-16 06:56:48+00:00,観光事業に力を入れるのは良いけれど、観光立国になってしまったらコロナ禍みたいなのが、再来したときに不安…,1537328322237313024,ezosikanibibiru,[],,[],
44,https://twitter.com/Ponpocopon101/status/1537328320119209989,2022-06-16 06:56:48+00:00,"ハリポタカフェ最高すぎ❗😍
早く行きたいな～🥰

それに、この記事もテンションいいね🥳
コロナで金欠だったけど、この人のLINE追加したら毎月70万入るようになった🥺
https://t.co/rrtuBdYL4r",1537328320119209989,Ponpocopon101,['https://news-gooves.com/detail.php?ni=8'],https://news-gooves.com/detail.php?ni=8,['https://t.co/rrtuBdYL4r'],https://t.co/rrtuBdYL4r
45,https://twitter.com/bike_dualgarage/status/1537328313416687616,2022-06-16 06:56:46+00:00,"デュアルガレージはコロナに負けず元気に営業中！！
主に宮城県（仙台市）を中心に、乗らなくなったバイクの処分や、廃車、回収を無料で行っております！ 
https://t.co/qVR2Ze5Yiw 
#バイク処分 #廃車 #宮城 #仙台 #バイク回収 #買い取り",1537328313416687616,bike_dualgarage,['https://youtu.be/Fh28zSYnLOI'],https://youtu.be/Fh28zSYnLOI,['https://t.co/qVR2Ze5Yiw'],https://t.co/qVR2Ze5Yiw
46,https://twitter.com/covid_197120/status/1537328309486616576,2022-06-16 06:56:45+00:00,"悲しいし
悔しい",1537328309486616576,covid_197120,[],,[],
47,https://twitter.com/miyuki_shizuoka/status/1537328308391555073,2022-06-16 06:56:45+00:00,コロナに負けるな♡ キメハラにも負けるな♡ 鬼滅、炭治郎のマスク...超欲しくない！？ 鬼滅の刃グッズでマスクって超便利だと思う...丈夫でおしゃれで、市松模様の炭治郎仕様♡ https://t.co/vrmiSJNRdN,1537328308391555073,miyuki_shizuoka,['https://a.r10.to/hlbiAe'],https://a.r10.to/hlbiAe,['https://t.co/vrmiSJNRdN'],https://t.co/vrmiSJNRdN
48,https://twitter.com/hasegawa_you2/status/1537328306567380992,2022-06-16 06:56:45+00:00,"スズキイチローさん。
コロナが流行り出した2020年3月以降から、銀座にて交流会を100名規模で開催。

地下1階で大規模な交流会を1ヶ月10回以上主催。なお、本人はワクチン未摂取。

クラスターは大丈夫でしたか？心配です。",1537328306567380992,hasegawa_you2,[],,[],
49,https://twitter.com/STAY2020HOME/status/1537328303392292864,2022-06-16 06:56:44+00:00,"【マスク在庫情報】

こちらのマスクは生産工程、工場を公開しています。
安心感がありますね。

#マスク在庫情報
#マスク入荷
#マスク在庫あり
#コロナに負けるな

 送料無料 50枚+1 1DAYMASK 国内発送 ホワイト
https://t.co/ywxqQx13WW",1537328303392292864,STAY2020HOME,['https://a.r10.to/hzEM1d'],https://a.r10.to/hzEM1d,['https://t.co/ywxqQx13WW'],https://t.co/ywxqQx13WW
50,https://twitter.com/kaa_ota01/status/1537328296299352064,2022-06-16 06:56:42+00:00,"「本好きの下剋上【第二部】」がオススメ！コロナEXで今すぐ読もう https://t.co/xxzzWGQxiM #コロナEX

更新来てた！！
お母さん出てきたとこで泣いちゃったよ…",1537328296299352064,kaa_ota01,['https://to-corona-ex.com/comics/20000000037068'],https://to-corona-ex.com/comics/20000000037068,['https://t.co/xxzzWGQxiM'],https://t.co/xxzzWGQxiM
51,https://twitter.com/makoto_masato_/status/1537328295514996736,2022-06-16 06:56:42+00:00,"@MoKjXNZS08tddhT えっ？
部活再開の事じゃないの？？
コロナ・・かと・・おもた・・
おばさん、早とちり🥺
プールは、地域によって、
力の入れ方が違うからね。
因みにうちの子供の地域は、
めちゃ泳がす地域だわ💦💦
泳ぎは、溺れない程度に出来たらいいんよ👍
短縮授業・・今懇談中やし・・
今更？遅いな、私w",1537328295514996736,makoto_masato_,[],,[],
52,https://twitter.com/Rikona19/status/1537328294584000512,2022-06-16 06:56:42+00:00,"🍀2021年12月iHerb最新コード🍀
⏩ASC7218⏪入力でアイハーブ割引が適用されます。

上記コードで【誰でも５％割引】
初回利用なら【５ドル割引】

更にiHarbセールやプロモーションでお得に☆

コロナ対策、高濃度ビタミンC、免疫力サプリやコスメ、プロテイン購入等全商品おすすめ✌86549",1537328294584000512,Rikona19,[],,[],
53,https://twitter.com/EmergencyAsean/status/1537328291119611904,2022-06-16 06:56:41+00:00,マレーシア人の半数、新型コロナ流行後に日本の印象が改善 https://t.co/k51G8s4VEu https://t.co/Nn6geyb7Zl,1537328291119611904,EmergencyAsean,['https://hellomalaysia.com.my/news-220616-001/'],https://hellomalaysia.com.my/news-220616-001/,['https://t.co/k51G8s4VEu'],https://t.co/k51G8s4VEu
54,https://twitter.com/winning_sison/status/1537328286808023040,2022-06-16 06:56:40+00:00,コロナ対策での日本批判の歴史 https://t.co/Abfd4cRiXt,1537328286808023040,winning_sison,['https://anond.hatelabo.jp/20220613212654'],https://anond.hatelabo.jp/20220613212654,['https://t.co/Abfd4cRiXt'],https://t.co/Abfd4cRiXt
55,https://twitter.com/zebramst/status/1537328277064663041,2022-06-16 06:56:38+00:00,"@kurobiyoko ありがとうございます👍
施設？に入っててコロナの影響で長いこと面会ができなかったので忘れてましたwww",1537328277064663041,zebramst,[],,[],
56,https://twitter.com/baVFg33G8DpxlQH/status/1537328271146119168,2022-06-16 06:56:36+00:00,"コロナ後遺症、ワクチン後遺症。表沙汰には見えないけど多いんですね😭
　💉するのであれば🧬の修復する栄養素を多めに取り入れてから行ったほうがいいと言われました。
怖くなって未接種です(〃ω〃)
情報っていかに大事か。冷静になって色々試されるときっと明るい未来がきます❣️",1537328271146119168,baVFg33G8DpxlQH,[],,[],
57,https://twitter.com/MafuTugumi/status/1537328269116047361,2022-06-16 06:56:36+00:00,"----
全部二階さんが決めてそう
#Yahooニュースのコメント https://t.co/Wiyx85yfTc",1537328269116047361,MafuTugumi,['https://news.yahoo.co.jp/profile/comments/16552074276725.e173.23989'],https://news.yahoo.co.jp/profile/comments/16552074276725.e173.23989,['https://t.co/Wiyx85yfTc'],https://t.co/Wiyx85yfTc
58,https://twitter.com/Hastalu98171856/status/1537328267975307266,2022-06-16 06:56:35+00:00,"それが出来てたらとうの昔にスパイ防止法も制定出来てるし、原発も稼働できてるし、核保有もできてるわ。
正直あのコロナ始まったばっかの世界の空気でそれが出来た国なんてあるのかな。よっぽどの小国ならまだしも。
今グダグダなのはホンマどーにかしてって思うけど https://t.co/p4Yk4Me1rk",1537328267975307266,Hastalu98171856,['https://twitter.com/hirokijjd169169/status/1537297431460597761'],https://twitter.com/hirokijjd169169/status/1537297431460597761,['https://t.co/p4Yk4Me1rk'],https://t.co/p4Yk4Me1rk
59,https://twitter.com/covanekosuki/status/1537328265861693440,2022-06-16 06:56:35+00:00,大企業は、円安のもとで空前の利益をあげ、大株主などの富裕層は、コロナ危機のもとでも資産を大幅に増やしました。大企業と富裕層に応分の負担を求め、不公平な税制と格差を是正します。,1537328265861693440,covanekosuki,[],,[],
60,https://twitter.com/Hanami39417038/status/1537328254184562688,2022-06-16 06:56:32+00:00,"🍀2022年03月iHerb最新コード🍀
⏩ASC7218⏪入力でアイハーブ割引が適用されます。

上記コードで【誰でも５％割引】
初回利用なら【５ドル割引】

更にiHarbセールやプロモーションでお得に☆

コロナ対策、高濃度ビタミンC、免疫力サプリやコスメ、プロテイン購入等全商品おすすめ✌994264",1537328254184562688,Hanami39417038,[],,[],
61,https://twitter.com/MafuTugumi/status/1537328251911122944,2022-06-16 06:56:32+00:00,"----
この知事はコロナ対策で頑張っていたイメージ。
#Yahooニュースのコメント https://t.co/5tByGxhctd",1537328251911122944,MafuTugumi,['https://news.yahoo.co.jp/profile/comments/16552060898380.560b.09851'],https://news.yahoo.co.jp/profile/comments/16552060898380.560b.09851,['https://t.co/5tByGxhctd'],https://t.co/5tByGxhctd
62,https://twitter.com/madamegrotesqu8/status/1537328250745081858,2022-06-16 06:56:31+00:00,"#イット
感染対策すすみコロナ収まってきたら経済対策わめくゲストハウスまで面倒見れるか！",1537328250745081858,madamegrotesqu8,[],,[],
63,https://twitter.com/ps1978suzuki/status/1537328249902370816,2022-06-16 06:56:31+00:00,🇺🇸の水道の蛇口等には🐍毒が塗られており脳幹がニコチン性アセチルコリンに侵されている際にコロナ感染した者達にレムデシベル等を投薬するとサイトカリンストリームを引き起こす基礎疾患を持つ者達を原因不明として殺害する事ができるVirusをCIA NSAグループで特定した際に武漢と判明したがWHOは否定 https://t.co/G0G77mZQI9,1537328249902370816,ps1978suzuki,['https://twitter.com/usambjapan/status/1537295715327967232'],https://twitter.com/usambjapan/status/1537295715327967232,['https://t.co/G0G77mZQI9'],https://t.co/G0G77mZQI9
64,https://twitter.com/sixtones_dog/status/1537328243740909568,2022-06-16 06:56:30+00:00,"CanCam(キャンキャン) 8月号

表紙
岩本照× 生見愛瑠 
 
付録
ストレイキッズ　　
眼福フォトカード
スマホケースに入るミニサイズ
7月号表紙カット、ユニットカット計22種

#Stray_Kids
#スキズ
#岩本照 #SnowMan #めるる 
#モエカレはオレンジ色
#ひーくん

Amazon
🔻https://t.co/Wj4MwmRIAW🔻",1537328243740909568,sixtones_dog,['https://amzn.to/3zrJvF9'],https://amzn.to/3zrJvF9,['https://t.co/Wj4MwmRIAW'],https://t.co/Wj4MwmRIAW
65,https://twitter.com/404shibuya/status/1537328241958330368,2022-06-16 06:56:29+00:00,何も。ただ殆どの場所で「着用を」と言われてるし、着用してるおかげでコロナだけでなく風邪も引きづらくなったし、そもそも反発したいとも思わないので。 https://t.co/uoPuRzOHiw,1537328241958330368,404shibuya,['https://twitter.com/kuratamagohan/status/1537285711443161088'],https://twitter.com/kuratamagohan/status/1537285711443161088,['https://t.co/uoPuRzOHiw'],https://t.co/uoPuRzOHiw
